dataset,k,metric,threshold,bow,classifier,acc
abstract,10,eucl,0.3,bm25,rfc,0.6666666666666666
abstract,10,eucl,0.3,bm25,xgc,0.7116666666666667
abstract,10,eucl,0.3,bm25,nnc,0.7016666666666667
abstract,10,sil,0.3,tfidf,rfc,0.6583333333333333
abstract,10,sil,0.3,tfidf,xgc,0.7033333333333334
abstract,10,sil,0.3,tfidf,nnc,0.73
abstract,10,sil,0.3,count,rfc,0.7
abstract,10,sil,0.3,count,xgc,0.735
abstract,10,sil,0.3,count,nnc,0.40166666666666667
abstract,10,sil,0.3,bm25,rfc,0.6766666666666666
abstract,10,sil,0.3,bm25,xgc,0.735
abstract,10,sil,0.3,bm25,nnc,0.7266666666666667
abstract,10,eucl,0.4,tfidf,rfc,0.6533333333333333
abstract,10,eucl,0.4,tfidf,xgc,0.6966666666666667
abstract,10,eucl,0.4,tfidf,nnc,0.7183333333333334
abstract,10,eucl,0.4,count,rfc,0.6833333333333333
abstract,10,eucl,0.4,count,xgc,0.71
abstract,10,eucl,0.4,count,nnc,0.37833333333333335
abstract,10,eucl,0.4,bm25,rfc,0.665
abstract,10,eucl,0.4,bm25,xgc,0.7266666666666667
abstract,10,eucl,0.4,bm25,nnc,0.7516666666666667
abstract,10,sil,0.4,tfidf,rfc,0.67
abstract,10,sil,0.4,tfidf,xgc,0.67
abstract,10,sil,0.4,tfidf,nnc,0.71
abstract,10,sil,0.4,count,rfc,0.68
abstract,10,sil,0.4,count,xgc,0.705
abstract,10,sil,0.4,count,nnc,0.2733333333333333
abstract,10,sil,0.4,bm25,rfc,0.6633333333333333
abstract,10,sil,0.4,bm25,xgc,0.715
abstract,10,sil,0.4,bm25,nnc,0.7183333333333334
abstract,10,eucl,0.5,tfidf,rfc,0.6566666666666666
abstract,10,eucl,0.5,tfidf,xgc,0.7166666666666667
abstract,10,eucl,0.5,tfidf,nnc,0.7233333333333334
abstract,10,eucl,0.5,count,rfc,0.715
abstract,10,eucl,0.5,count,xgc,0.7683333333333333
abstract,10,eucl,0.5,count,nnc,0.24833333333333332
abstract,10,eucl,0.5,bm25,rfc,0.72
abstract,10,eucl,0.5,bm25,xgc,0.7716666666666666
abstract,10,eucl,0.5,bm25,nnc,0.7916666666666666
abstract,10,sil,0.5,tfidf,rfc,0.7116666666666667
abstract,10,sil,0.5,tfidf,xgc,0.75
abstract,10,sil,0.5,tfidf,nnc,0.76
abstract,10,sil,0.5,count,rfc,0.71
abstract,10,sil,0.5,count,xgc,0.7616666666666667
abstract,10,sil,0.5,count,nnc,0.39166666666666666
abstract,10,sil,0.5,bm25,rfc,0.6966666666666667
abstract,10,sil,0.5,bm25,xgc,0.7683333333333333
abstract,10,sil,0.5,bm25,nnc,0.775
abstract,25,eucl,0.1,tfidf,rfc,0.72
abstract,25,eucl,0.1,tfidf,xgc,0.7583333333333333
abstract,25,eucl,0.1,tfidf,nnc,0.77
abstract,25,eucl,0.1,count,rfc,0.695
abstract,25,eucl,0.1,count,xgc,0.7416666666666667
abstract,25,eucl,0.1,count,nnc,0.445
abstract,25,eucl,0.1,bm25,rfc,0.7283333333333334
abstract,25,eucl,0.1,bm25,xgc,0.7583333333333333
abstract,25,eucl,0.1,bm25,nnc,0.7566666666666667
abstract,25,sil,0.1,tfidf,rfc,0.71
abstract,25,sil,0.1,tfidf,xgc,0.7433333333333333
abstract,25,sil,0.1,tfidf,nnc,0.7583333333333333
abstract,25,sil,0.1,count,rfc,0.7233333333333334
abstract,25,sil,0.1,count,xgc,0.7566666666666667
abstract,25,sil,0.1,count,nnc,0.4033333333333333
abstract,25,sil,0.1,bm25,rfc,0.7466666666666667
abstract,25,sil,0.1,bm25,xgc,0.785
abstract,25,sil,0.1,bm25,nnc,0.7283333333333334
abstract,25,eucl,0.2,tfidf,rfc,0.7233333333333334
abstract,25,eucl,0.2,tfidf,xgc,0.7566666666666667
abstract,25,eucl,0.2,tfidf,nnc,0.7583333333333333
abstract,25,eucl,0.2,count,rfc,0.7116666666666667
abstract,25,eucl,0.2,count,xgc,0.7633333333333333
abstract,25,eucl,0.2,count,nnc,0.38
abstract,25,eucl,0.2,bm25,rfc,0.72
abstract,25,eucl,0.2,bm25,xgc,0.77
abstract,25,eucl,0.2,bm25,nnc,0.74
abstract,25,sil,0.2,tfidf,rfc,0.675
abstract,25,sil,0.2,tfidf,xgc,0.7483333333333333
abstract,25,sil,0.2,tfidf,nnc,0.7633333333333333
abstract,25,sil,0.2,count,rfc,0.6883333333333334
abstract,25,sil,0.2,count,xgc,0.74
abstract,25,sil,0.2,count,nnc,0.395
abstract,25,sil,0.2,bm25,rfc,0.6933333333333334
abstract,25,sil,0.2,bm25,xgc,0.7366666666666667
abstract,25,sil,0.2,bm25,nnc,0.75
abstract,25,eucl,0.3,tfidf,rfc,0.705
abstract,25,eucl,0.3,tfidf,xgc,0.7416666666666667
abstract,25,eucl,0.3,tfidf,nnc,0.775
abstract,25,eucl,0.3,count,rfc,0.7266666666666667
abstract,25,eucl,0.3,count,xgc,0.7516666666666667
abstract,25,eucl,0.3,count,nnc,0.38
abstract,25,eucl,0.3,bm25,rfc,0.7116666666666667
abstract,25,eucl,0.3,bm25,xgc,0.7616666666666667
abstract,25,eucl,0.3,bm25,nnc,0.76
abstract,25,sil,0.3,tfidf,rfc,0.7
abstract,25,sil,0.3,tfidf,xgc,0.7166666666666667
abstract,25,sil,0.3,tfidf,nnc,0.735
abstract,25,sil,0.3,count,rfc,0.7216666666666667
abstract,25,sil,0.3,count,xgc,0.7616666666666667
abstract,25,sil,0.3,count,nnc,0.275
abstract,25,sil,0.3,bm25,rfc,0.7383333333333333
abstract,25,sil,0.3,bm25,xgc,0.76
abstract,25,sil,0.3,bm25,nnc,0.7533333333333333
abstract,25,eucl,0.4,tfidf,rfc,0.695
abstract,25,eucl,0.4,tfidf,xgc,0.7633333333333333
abstract,25,eucl,0.4,tfidf,nnc,0.77
abstract,25,eucl,0.4,count,rfc,0.7316666666666667
abstract,25,eucl,0.4,count,xgc,0.7916666666666666
abstract,25,eucl,0.4,count,nnc,0.265
abstract,25,eucl,0.4,bm25,rfc,0.7216666666666667
abstract,25,eucl,0.4,bm25,xgc,0.755
abstract,25,eucl,0.4,bm25,nnc,0.8016666666666666
abstract,25,sil,0.4,tfidf,rfc,0.7383333333333333
abstract,25,sil,0.4,tfidf,xgc,0.7666666666666667
abstract,25,sil,0.4,tfidf,nnc,0.7966666666666666
abstract,25,sil,0.4,count,rfc,0.7233333333333334
abstract,25,sil,0.4,count,xgc,0.7583333333333333
abstract,25,sil,0.4,count,nnc,0.2733333333333333
abstract,25,sil,0.4,bm25,rfc,0.7066666666666667
abstract,25,sil,0.4,bm25,xgc,0.75
abstract,25,sil,0.4,bm25,nnc,0.7466666666666667
abstract,25,eucl,0.5,tfidf,rfc,0.725
abstract,25,eucl,0.5,tfidf,xgc,0.74
abstract,25,eucl,0.5,tfidf,nnc,0.7466666666666667
abstract,25,eucl,0.5,count,rfc,0.735
abstract,25,eucl,0.5,count,xgc,0.7666666666666667
abstract,25,eucl,0.5,count,nnc,0.41833333333333333
abstract,25,eucl,0.5,bm25,rfc,0.71
abstract,25,eucl,0.5,bm25,xgc,0.7516666666666667
abstract,25,eucl,0.5,bm25,nnc,0.77
abstract,25,sil,0.5,tfidf,rfc,0.725
abstract,25,sil,0.5,tfidf,xgc,0.7716666666666666
abstract,25,sil,0.5,tfidf,nnc,0.7683333333333333
abstract,25,sil,0.5,count,rfc,0.7316666666666667
abstract,25,sil,0.5,count,xgc,0.7533333333333333
abstract,25,sil,0.5,count,nnc,0.065
abstract,25,sil,0.5,bm25,rfc,0.7283333333333334
abstract,25,sil,0.5,bm25,xgc,0.7633333333333333
abstract,25,sil,0.5,bm25,nnc,0.7333333333333333
abstract,50,eucl,0.1,tfidf,rfc,0.705
abstract,50,eucl,0.1,tfidf,xgc,0.7583333333333333
abstract,50,eucl,0.1,tfidf,nnc,0.7533333333333333
abstract,50,eucl,0.1,count,rfc,0.7
abstract,50,eucl,0.1,count,xgc,0.745
abstract,50,eucl,0.1,count,nnc,0.2816666666666667
abstract,50,eucl,0.1,bm25,rfc,0.6783333333333333
abstract,50,eucl,0.1,bm25,xgc,0.7433333333333333
abstract,50,eucl,0.1,bm25,nnc,0.7266666666666667
abstract,50,sil,0.1,tfidf,rfc,0.6916666666666667
abstract,50,sil,0.1,tfidf,xgc,0.725
abstract,50,sil,0.1,tfidf,nnc,0.7483333333333333
abstract,50,sil,0.1,count,rfc,0.735
abstract,50,sil,0.1,count,xgc,0.7633333333333333
abstract,50,sil,0.1,count,nnc,0.27166666666666667
abstract,50,sil,0.1,bm25,rfc,0.7233333333333334
abstract,50,sil,0.1,bm25,xgc,0.7483333333333333
abstract,50,sil,0.1,bm25,nnc,0.755
abstract,50,eucl,0.2,tfidf,rfc,0.7133333333333334
abstract,50,eucl,0.2,tfidf,xgc,0.74
abstract,50,eucl,0.2,tfidf,nnc,0.73
abstract,50,eucl,0.2,count,rfc,0.74
abstract,50,eucl,0.2,count,xgc,0.775
abstract,50,eucl,0.2,count,nnc,0.29833333333333334
abstract,50,eucl,0.2,bm25,rfc,0.7116666666666667
abstract,50,eucl,0.2,bm25,xgc,0.755
abstract,50,eucl,0.2,bm25,nnc,0.7716666666666666
abstract,50,sil,0.2,tfidf,rfc,0.7083333333333334
abstract,50,sil,0.2,tfidf,xgc,0.7633333333333333
abstract,50,sil,0.2,tfidf,nnc,0.7866666666666666
abstract,50,sil,0.2,count,rfc,0.7283333333333334
abstract,50,sil,0.2,count,xgc,0.7766666666666666
abstract,50,sil,0.2,count,nnc,0.2683333333333333
abstract,50,sil,0.2,bm25,rfc,0.715
abstract,50,sil,0.2,bm25,xgc,0.7683333333333333
abstract,50,sil,0.2,bm25,nnc,0.7766666666666666
abstract,50,eucl,0.3,tfidf,rfc,0.6983333333333334
abstract,50,eucl,0.3,tfidf,xgc,0.765
abstract,50,eucl,0.3,tfidf,nnc,0.7733333333333333
abstract,50,eucl,0.3,count,rfc,0.715
abstract,50,eucl,0.3,count,xgc,0.7616666666666667
abstract,50,eucl,0.3,count,nnc,0.36666666666666664
abstract,50,eucl,0.3,bm25,rfc,0.7216666666666667
abstract,50,eucl,0.3,bm25,xgc,0.7516666666666667
abstract,50,eucl,0.3,bm25,nnc,0.7583333333333333
abstract,50,sil,0.3,tfidf,rfc,0.7116666666666667
abstract,50,sil,0.3,tfidf,xgc,0.765
abstract,50,sil,0.3,tfidf,nnc,0.7883333333333333
abstract,50,sil,0.3,count,rfc,0.71
abstract,50,sil,0.3,count,xgc,0.7583333333333333
abstract,50,sil,0.3,count,nnc,0.36666666666666664
abstract,50,sil,0.3,bm25,rfc,0.71
abstract,50,sil,0.3,bm25,xgc,0.7466666666666667
abstract,50,sil,0.3,bm25,nnc,0.7433333333333333
abstract,50,eucl,0.4,tfidf,rfc,0.7133333333333334
abstract,50,eucl,0.4,tfidf,xgc,0.7466666666666667
abstract,50,eucl,0.4,tfidf,nnc,0.7666666666666667
abstract,50,eucl,0.4,count,rfc,0.7466666666666667
abstract,50,eucl,0.4,count,xgc,0.7833333333333333
abstract,50,eucl,0.4,count,nnc,0.29333333333333333
abstract,50,eucl,0.4,bm25,rfc,0.71
abstract,50,eucl,0.4,bm25,xgc,0.7533333333333333
abstract,50,eucl,0.4,bm25,nnc,0.7516666666666667
abstract,50,sil,0.4,tfidf,rfc,0.6916666666666667
abstract,50,sil,0.4,tfidf,xgc,0.755
abstract,50,sil,0.4,tfidf,nnc,0.7666666666666667
abstract,50,sil,0.4,count,rfc,0.7183333333333334
abstract,50,sil,0.4,count,xgc,0.74
abstract,50,sil,0.4,count,nnc,0.23666666666666666
abstract,50,sil,0.4,bm25,rfc,0.7333333333333333
abstract,50,sil,0.4,bm25,xgc,0.76
abstract,50,sil,0.4,bm25,nnc,0.7683333333333333
abstract,50,eucl,0.5,tfidf,rfc,0.73
abstract,50,eucl,0.5,tfidf,xgc,0.7716666666666666
abstract,50,eucl,0.5,tfidf,nnc,0.7716666666666666
abstract,50,eucl,0.5,count,rfc,0.76
abstract,50,eucl,0.5,count,xgc,0.78
abstract,50,eucl,0.5,count,nnc,0.37166666666666665
abstract,50,eucl,0.5,bm25,rfc,0.7033333333333334
abstract,50,eucl,0.5,bm25,xgc,0.7633333333333333
abstract,50,eucl,0.5,bm25,nnc,0.7366666666666667
abstract,50,sil,0.5,tfidf,rfc,0.72
abstract,50,sil,0.5,tfidf,xgc,0.7666666666666667
abstract,50,sil,0.5,tfidf,nnc,0.79
abstract,50,sil,0.5,count,rfc,0.7266666666666667
abstract,50,sil,0.5,count,xgc,0.7733333333333333
abstract,50,sil,0.5,count,nnc,0.24833333333333332
abstract,50,sil,0.5,bm25,rfc,0.7416666666666667
abstract,50,sil,0.5,bm25,xgc,0.7733333333333333
abstract,50,sil,0.5,bm25,nnc,0.7583333333333333
abstract,0,_,0.0,tfidf,rfc,0.6033333333333334
abstract,0,_,0.0,tfidf,xgc,0.6283333333333333
abstract,0,_,0.0,tfidf,nnc,0.6483333333333333
abstract,0,_,0.0,count,rfc,0.5733333333333334
abstract,0,_,0.0,count,xgc,0.6166666666666667
abstract,0,_,0.0,count,nnc,0.6316666666666667
abstract,0,_,0.0,bm25,rfc,0.5683333333333334
abstract,0,_,0.0,bm25,xgc,0.635
abstract,0,_,0.0,bm25,nnc,0.63
title,10,eucl,0.1,tfidf,rfc,0.417
title,10,eucl,0.1,tfidf,xgc,0.559
title,10,eucl,0.1,tfidf,nnc,0.6095
title,10,eucl,0.1,count,rfc,0.4385
title,10,eucl,0.1,count,xgc,0.573
title,10,eucl,0.1,count,nnc,0.6255
title,10,eucl,0.1,bm25,rfc,0.419
title,10,eucl,0.1,bm25,xgc,0.5745
title,10,eucl,0.1,bm25,nnc,0.612
title,10,sil,0.1,tfidf,rfc,0.421
title,10,sil,0.1,tfidf,xgc,0.5685
title,10,sil,0.1,tfidf,nnc,0.621
title,10,sil,0.1,count,rfc,0.4455
title,10,sil,0.1,count,xgc,0.562
title,10,sil,0.1,count,nnc,0.6305
title,10,sil,0.1,bm25,rfc,0.427
title,10,sil,0.1,bm25,xgc,0.557
title,10,sil,0.1,bm25,nnc,0.6025
title,10,eucl,0.2,tfidf,rfc,0.421
title,10,eucl,0.2,tfidf,xgc,0.5745
title,10,eucl,0.2,tfidf,nnc,0.609
title,10,eucl,0.2,count,rfc,0.4305
title,10,eucl,0.2,count,xgc,0.5695
title,10,eucl,0.2,count,nnc,0.619
title,10,eucl,0.2,bm25,rfc,0.431
title,10,eucl,0.2,bm25,xgc,0.578
title,10,eucl,0.2,bm25,nnc,0.6085
title,10,sil,0.2,tfidf,rfc,0.4335
title,10,sil,0.2,tfidf,xgc,0.5805
title,10,sil,0.2,tfidf,nnc,0.625
title,10,sil,0.2,count,rfc,0.443
title,10,sil,0.2,count,xgc,0.57
title,10,sil,0.2,count,nnc,0.6245
title,10,sil,0.2,bm25,rfc,0.4155
title,10,sil,0.2,bm25,xgc,0.5735
title,10,sil,0.2,bm25,nnc,0.6175
title,10,eucl,0.3,tfidf,rfc,0.422
title,10,eucl,0.3,tfidf,xgc,0.5755
title,10,eucl,0.3,tfidf,nnc,0.614
title,10,eucl,0.3,count,rfc,0.43
title,10,eucl,0.3,count,xgc,0.564
title,10,eucl,0.3,count,nnc,0.6155
title,10,eucl,0.3,bm25,rfc,0.444
title,10,eucl,0.3,bm25,xgc,0.5765
title,10,eucl,0.3,bm25,nnc,0.6065
title,10,sil,0.3,tfidf,rfc,0.4255
title,10,sil,0.3,tfidf,xgc,0.582
title,10,sil,0.3,tfidf,nnc,0.6285
title,10,sil,0.3,count,rfc,0.434
title,10,sil,0.3,count,xgc,0.5645
title,10,sil,0.3,count,nnc,0.627
title,10,sil,0.3,bm25,rfc,0.4325
title,10,sil,0.3,bm25,xgc,0.559
title,10,sil,0.3,bm25,nnc,0.6005
title,10,eucl,0.4,tfidf,rfc,0.43
title,10,eucl,0.4,tfidf,xgc,0.5535
title,10,eucl,0.4,tfidf,nnc,0.6295
title,10,eucl,0.4,count,rfc,0.4365
title,10,eucl,0.4,count,xgc,0.575
title,10,eucl,0.4,count,nnc,0.6195
title,10,eucl,0.4,bm25,rfc,0.423
title,10,eucl,0.4,bm25,xgc,0.573
title,10,eucl,0.4,bm25,nnc,0.6
title,10,sil,0.4,tfidf,rfc,0.4165
title,10,sil,0.4,tfidf,xgc,0.5715
title,10,sil,0.4,tfidf,nnc,0.6185
title,10,sil,0.4,count,rfc,0.429
title,10,sil,0.4,count,xgc,0.566
title,10,sil,0.4,count,nnc,0.613
title,10,sil,0.4,bm25,rfc,0.4205
title,10,sil,0.4,bm25,xgc,0.57
title,10,sil,0.4,bm25,nnc,0.612
title,10,eucl,0.5,tfidf,rfc,0.423
title,10,eucl,0.5,tfidf,xgc,0.5755
title,10,eucl,0.5,tfidf,nnc,0.62
title,10,eucl,0.5,count,rfc,0.435
title,10,eucl,0.5,count,xgc,0.563
title,10,eucl,0.5,count,nnc,0.623
title,10,eucl,0.5,bm25,rfc,0.435
title,10,eucl,0.5,bm25,xgc,0.5755
title,10,eucl,0.5,bm25,nnc,0.6055
title,10,sil,0.5,tfidf,rfc,0.414
title,10,sil,0.5,tfidf,xgc,0.5645
title,10,sil,0.5,tfidf,nnc,0.6015
title,10,sil,0.5,count,rfc,0.432
title,10,sil,0.5,count,xgc,0.5665
title,10,sil,0.5,count,nnc,0.629
title,10,sil,0.5,bm25,rfc,0.4325
title,10,sil,0.5,bm25,xgc,0.559
title,10,sil,0.5,bm25,nnc,0.6005
title,25,eucl,0.1,tfidf,rfc,0.424
title,25,eucl,0.1,tfidf,xgc,0.5515
title,25,eucl,0.1,tfidf,nnc,0.6195
title,25,eucl,0.1,count,rfc,0.432
title,25,eucl,0.1,count,xgc,0.587
title,25,eucl,0.1,count,nnc,0.634
title,25,eucl,0.1,bm25,rfc,0.4215
title,25,eucl,0.1,bm25,xgc,0.576
title,25,eucl,0.1,bm25,nnc,0.6175
title,25,sil,0.1,tfidf,rfc,0.4235
title,25,sil,0.1,tfidf,xgc,0.587
title,25,sil,0.1,tfidf,nnc,0.6255
title,25,sil,0.1,count,rfc,0.4085
title,25,sil,0.1,count,xgc,0.5615
title,25,sil,0.1,count,nnc,0.613
title,25,sil,0.1,bm25,rfc,0.4245
title,25,sil,0.1,bm25,xgc,0.571
title,25,sil,0.1,bm25,nnc,0.6175
title,25,eucl,0.2,tfidf,rfc,0.411
title,25,eucl,0.2,tfidf,xgc,0.56
title,25,eucl,0.2,tfidf,nnc,0.6225
title,25,eucl,0.2,count,rfc,0.425
title,25,eucl,0.2,count,xgc,0.5825
title,25,eucl,0.2,count,nnc,0.615
title,25,eucl,0.2,bm25,rfc,0.4215
title,25,eucl,0.2,bm25,xgc,0.5745
title,25,eucl,0.2,bm25,nnc,0.6195
title,25,sil,0.2,tfidf,rfc,0.4325
title,25,sil,0.2,tfidf,xgc,0.597
title,25,sil,0.2,tfidf,nnc,0.6275
title,25,sil,0.2,count,rfc,0.4285
title,25,sil,0.2,count,xgc,0.5515
title,25,sil,0.2,count,nnc,0.6195
title,25,sil,0.2,bm25,rfc,0.4365
title,25,sil,0.2,bm25,xgc,0.5565
title,25,sil,0.2,bm25,nnc,0.609
title,25,eucl,0.3,tfidf,rfc,0.4265
title,25,eucl,0.3,tfidf,xgc,0.559
title,25,eucl,0.3,tfidf,nnc,0.613
title,25,eucl,0.3,count,rfc,0.4315
title,25,eucl,0.3,count,xgc,0.589
title,25,eucl,0.3,count,nnc,0.6255
title,25,eucl,0.3,bm25,rfc,0.4235
title,25,eucl,0.3,bm25,xgc,0.579
title,25,eucl,0.3,bm25,nnc,0.621
title,25,sil,0.3,tfidf,rfc,0.4315
title,25,sil,0.3,tfidf,xgc,0.578
title,25,sil,0.3,tfidf,nnc,0.6335
title,25,sil,0.3,count,rfc,0.4245
title,25,sil,0.3,count,xgc,0.5725
title,25,sil,0.3,count,nnc,0.6125
title,25,sil,0.3,bm25,rfc,0.422
title,25,sil,0.3,bm25,xgc,0.564
title,25,sil,0.3,bm25,nnc,0.634
title,25,eucl,0.4,tfidf,rfc,0.426
title,25,eucl,0.4,tfidf,xgc,0.57
title,25,eucl,0.4,tfidf,nnc,0.632
title,25,eucl,0.4,count,rfc,0.4285
title,25,eucl,0.4,count,xgc,0.577
title,25,eucl,0.4,count,nnc,0.616
title,25,eucl,0.4,bm25,rfc,0.4115
title,25,eucl,0.4,bm25,xgc,0.5775
title,25,eucl,0.4,bm25,nnc,0.618
title,25,sil,0.4,tfidf,rfc,0.432
title,25,sil,0.4,tfidf,xgc,0.584
title,25,sil,0.4,tfidf,nnc,0.619
title,25,sil,0.4,count,rfc,0.428
title,25,sil,0.4,count,xgc,0.572
title,25,sil,0.4,count,nnc,0.625
title,25,sil,0.4,bm25,rfc,0.4135
title,25,sil,0.4,bm25,xgc,0.5625
title,25,sil,0.4,bm25,nnc,0.6245
title,25,eucl,0.5,tfidf,rfc,0.418
title,25,eucl,0.5,tfidf,xgc,0.5805
title,25,eucl,0.5,tfidf,nnc,0.606
title,25,eucl,0.5,count,rfc,0.434
title,25,eucl,0.5,count,xgc,0.5785
title,25,eucl,0.5,count,nnc,0.6255
title,25,eucl,0.5,bm25,rfc,0.4125
title,25,eucl,0.5,bm25,xgc,0.5725
title,25,eucl,0.5,bm25,nnc,0.6115
title,25,sil,0.5,tfidf,rfc,0.4165
title,25,sil,0.5,tfidf,xgc,0.5805
title,25,sil,0.5,tfidf,nnc,0.6305
title,25,sil,0.5,count,rfc,0.422
title,25,sil,0.5,count,xgc,0.577
title,25,sil,0.5,count,nnc,0.62
title,25,sil,0.5,bm25,rfc,0.4175
title,25,sil,0.5,bm25,xgc,0.5655
title,25,sil,0.5,bm25,nnc,0.613
title,50,eucl,0.1,tfidf,rfc,0.419
title,50,eucl,0.1,tfidf,xgc,0.5695
title,50,eucl,0.1,tfidf,nnc,0.626
title,50,eucl,0.1,count,rfc,0.413
title,50,eucl,0.1,count,xgc,0.567
title,50,eucl,0.1,count,nnc,0.6215
title,50,eucl,0.1,bm25,rfc,0.413
title,50,eucl,0.1,bm25,xgc,0.562
title,50,eucl,0.1,bm25,nnc,0.5935
title,50,sil,0.1,tfidf,rfc,0.4335
title,50,sil,0.1,tfidf,xgc,0.5715
title,50,sil,0.1,tfidf,nnc,0.6255
title,50,sil,0.1,count,rfc,0.4235
title,50,sil,0.1,count,xgc,0.566
title,50,sil,0.1,count,nnc,0.62
title,50,sil,0.1,bm25,rfc,0.4355
title,50,sil,0.1,bm25,xgc,0.568
title,50,sil,0.1,bm25,nnc,0.629
title,50,eucl,0.2,tfidf,rfc,0.421
title,50,eucl,0.2,tfidf,xgc,0.569
title,50,eucl,0.2,tfidf,nnc,0.6285
title,50,eucl,0.2,count,rfc,0.4195
title,50,eucl,0.2,count,xgc,0.5575
title,50,eucl,0.2,count,nnc,0.6165
title,50,eucl,0.2,bm25,rfc,0.4175
title,50,eucl,0.2,bm25,xgc,0.5545
title,50,eucl,0.2,bm25,nnc,0.596
title,50,sil,0.2,tfidf,rfc,0.4075
title,50,sil,0.2,tfidf,xgc,0.556
title,50,sil,0.2,tfidf,nnc,0.6105
title,50,sil,0.2,count,rfc,0.4265
title,50,sil,0.2,count,xgc,0.5695
title,50,sil,0.2,count,nnc,0.629
title,50,sil,0.2,bm25,rfc,0.42
title,50,sil,0.2,bm25,xgc,0.573
title,50,sil,0.2,bm25,nnc,0.627
title,50,eucl,0.3,tfidf,rfc,0.4405
title,50,eucl,0.3,tfidf,xgc,0.568
title,50,eucl,0.3,tfidf,nnc,0.63
title,50,eucl,0.3,count,rfc,0.413
title,50,eucl,0.3,count,xgc,0.557
title,50,eucl,0.3,count,nnc,0.6115
title,50,eucl,0.3,bm25,rfc,0.4185
title,50,eucl,0.3,bm25,xgc,0.562
title,50,eucl,0.3,bm25,nnc,0.5955
title,50,sil,0.3,tfidf,rfc,0.4145
title,50,sil,0.3,tfidf,xgc,0.565
title,50,sil,0.3,tfidf,nnc,0.616
title,50,sil,0.3,count,rfc,0.422
title,50,sil,0.3,count,xgc,0.5625
title,50,sil,0.3,count,nnc,0.6025
title,50,sil,0.3,bm25,rfc,0.426
title,50,sil,0.3,bm25,xgc,0.5785
title,50,sil,0.3,bm25,nnc,0.6245
title,50,eucl,0.4,tfidf,rfc,0.428
title,50,eucl,0.4,tfidf,xgc,0.559
title,50,eucl,0.4,tfidf,nnc,0.613
title,50,eucl,0.4,count,rfc,0.411
title,50,eucl,0.4,count,xgc,0.554
title,50,eucl,0.4,count,nnc,0.6195
title,50,eucl,0.4,bm25,rfc,0.4165
title,50,eucl,0.4,bm25,xgc,0.564
title,50,eucl,0.4,bm25,nnc,0.6115
title,50,sil,0.4,tfidf,rfc,0.4125
title,50,sil,0.4,tfidf,xgc,0.5565
title,50,sil,0.4,tfidf,nnc,0.59
title,50,sil,0.4,count,rfc,0.4145
title,50,sil,0.4,count,xgc,0.5645
title,50,sil,0.4,count,nnc,0.619
title,50,sil,0.4,bm25,rfc,0.409
title,50,sil,0.4,bm25,xgc,0.573
title,50,sil,0.4,bm25,nnc,0.609
title,50,eucl,0.5,tfidf,rfc,0.409
title,50,eucl,0.5,tfidf,xgc,0.5645
